lp,src,mt,ref,score,raw_score,annotators
gu-en,"કોહલી, મુખ્ય મંત્રી શ્રી વિજયભાઇ રૂપાણી અને નાયબ મુખ્ય મંત્રી શ્રી નીતિનભાઇ પટેલની વિશેષ ઉપસ્થિતિમાં લોકાર્પણ કરશે.","Kohli, Chief Minister Shri Vijay Rupani and Deputy Chief Minister Shri Nitish Patel will be in special attendance.",Governor Mr. O. Kohli in the special presence of Chief Minister Shri Vijaybhai Rupani and Deputy Chief Minister Shri Nitinbhai Patel.,0.916242890478918,100.0,1
gu-en,આયુ સીમા - 18-24 વર્ષ,Age limit - 18-24 years,Age limit - 18-24 years,0.756903575016552,96.0,1
gu-en,આઠ પીડિતોને બચાવી લેવામાં આવ્યા છે અને તેમને સારવાર માટે ખસેડવામાં આવ્યા છે.,Eight victims have been rescued and moved to treatment.,Eight victims have been rescued and transferred for treatment.,0.836573232747735,98.0,1
gu-en,"જ્યારે મિનેસોટામાં ઘણી જગ્યાએ આ ઘટનાઓ વધવા લાગી, ત્યારે પોલીસે તેની તપાસ શરૂ કરી અને આ ઘટના પાછળનું રહસ્ય બધાની સામે લાવ્યા.","While the events continued in many places in Minnesota, police began investigating him and brought the mystery behind the incident to all.","As there is an increase in such incidents at many places in Minnesota, police started their investigation and solved the mystery behind such incidents.",1.23165192749225,96.5,2
gu-en,"આ મામલે તિવારીએ કોર્ટમાં કહ્યુ કે તેમણે જે આરોપ ગડકરી પર લગાવ્યા હતા, તે તથ્યો પર આધારિત ન હતા.","The case, Tiwari said in court, was not based on the facts of the allegations he made to Gadkari.","About this matter, Tiwari declared in the court that the allegations he had made against Gadkari were not based on facts.",1.02674692902894,89.25,4
gu-en,ત્યારે સચિનના મિત્રએ કહ્યું- તમે સાચુ બોલી રહ્યાં છો?,Then the secretary's friend said: 'Are you speaking the right?,"To which, Sachin’s friend responded, “Really?”",0.778431945918409,79.5,2
gu-en,અને બ્યૂંગપૂંગ દ્રિપથી 20 કિલોમીટર દૂર જળસમાધી લીધી.,And it took 20 kilometres of water from the Bingpong Islands.,And submerged 20 kilometres away from Byeongpungdo island.,-0.905422539285646,19.0,2
gu-en,રજિસ્ટ્રેશન સાથે જ ગ્રાહકના મોબાઈલ નંબર સાથે જોડાયેલ બધા એકાઉંટ નંબર સ્ક્રીન પર જોવા મળશે.,"With registration, all the account numbers connected to the customer's mobile number will be seen on the screen.","After registration, all the account numbers linked with the customer’s mobile number will be displayed on the screen.",1.05807851974922,90.0,2
gu-en,લીક કરેલ ફોટો દ્વારા આશા છે કે ફોનના બેકમાં ડુઅલ રિયર કેમેરાનો સેટઅપ ફોનની પાછળ સુયોજિત થશે.,The leaked photo hopes the dual-rear camera setup in the phone's back will be set behind the phone.,"From the leaked photo, we can hope that the set of Dual-Rear cameras will be there on the back of the phone.",0.267693428986736,67.3333333333333,3
gu-en,થાઇલેન્ડની રાજકુમારી સંસ્કૃતની પંડિત છે.,The princess of Thailand is a pundit of culture.,Thailand's princess is a Sanskrit scholar,0.620602161304481,82.0,3
gu-en,"અનંતનાગ-બડગામમાં થયેલી અથડામણમાં સેનાએ 3 આતંકીઓને કર્યા ઠાર, એક જવાન શહીદ","The army fired 3 militants in the clashes in Anantana-Badawi, a young martyr.","In the encounter in Anantnag-Badgam, the army killed 3 terrorists, one Jawan (soldier) attained martyrdom",0.785815464124815,88.3333333333333,3
gu-en,"પોલીસે કહ્યું કે, વધારે રિફ્લેક્શનવાળી બારી અને વિંડસ્ક્રીન તેને અથડાવાથી રોકી શકાય છે.",Police said a more reflexive turn and windscreen could be prevented from hitting him.,The police says that the windows with more reflection and windscreens can help in preventing them from colliding there.,0.426722890973123,72.6666666666667,3
gu-en,ભાજપ નેતા નિતિન ગડકરી પર આદર્શ સોસાયટીમાં બેનામી ફ્લેટ હોવાનો આરોપ લગાવનારા કેન્દ્રિય સૂચના અને પ્રસારણ મંત્રી મનીષ તિવારી ગડકરીની માફી માંગી છે.,"BJP leader Nitin Gadkari has apologised to Union Information and Broadcasting Minister Manish Tiwari Gadkari, who accused him of being a benami flat in the ideal society.","Central Information and Broadcasting Minister Manish Tewari, who had earlier accused BJP leader Nitin Gadkari of allegedly owning a flat in Adarsh Society, has apologized to Gadkari.",-0.127335975346756,36.0,1
gu-en,"એસએમપીમાં જણાવવામાં આવ્યું છે કે, 12થી 25 વર્ષની ઉંમરની છોકરીઓનું પહેલા અપહરણ કરી લેવામાં આવે છે, બાદમાં તેમને ઈસ્લામ કબૂલ કરાવવામાં આવ્યા બાદ મુસલમાન સાથે નિકાહ કરી દેવાય છે.","The SMP reports that 12- to 25-year-olds are first kidnapped, later married to a Muslim after they were admitted to Islam.","As stated by MSP, girls of the age group of 12 to 25 years were first abducted, and later on they were converted to Islam and then they were married to Muslims.",0.184762003444313,46.0,1
gu-en,પવિત્ર કુર્રાન શબ્દ જ એમની દૃષ્ટિએ સંસ્કૃત છે.,The word holy Kuran is Sanskrit in their eyes.,"In his view, the word ‘Holy Quran’ itself has Sanskrit origin.",1.05863634405931,74.0,1
gu-en,કંપની આ પ્લાનમાં 100 રૂપિયાનો ઈંસ્ટેંટ ડિસ્કાઉંટ બે રીતે આપી રહી છે.,The company is offering an instant discount of 100 in the plaza in two ways.,The company is offering an instant discount of Rs 100 on this plan in two ways.,-0.470643752016933,25.0,1
gu-en,આ અંગે વધુ સુનાવણી ૨૬મી સપ્ટેમ્બરે હાથ ધરાશે.,Further hearings will take place on September 2nd.,Next hearing on this will be on September 26th .,-1.25088869899461,0.0,1
gu-en,માતા-પિતા પોતાના બાળકોને ફક્ત કપડાં અને સાયકલ માટે જ વિદ્યાલય ન મોકલે પરંતુ શિક્ષિત બનીને આ બાળકો દેશના એક જવાબદાર નાગરિક બની શકે તે બાબત પર પણ ધ્યાન આપે.,"Parents should not only send their children to school for clothes and bicycles, but also take into account the fact that these children can be a responsible citizen of the country.","Parents should not only send their kids for clothes and cycles, but also should focus on that these kids being educated and be responsible citizens of the country.",0.621699173751811,60.0,1
gu-en,"રાજપીપળાનાં નિવાસીઓ ગમે તે સમયે પ્રોપર્ટી ટેક્સની કરી શકશે ચુકવણી, જાણો કેવી રીતે","The state's residents will be able to pay the property tax at any time, knowing how.",Rajpipla residents will be able to pay their property taxes any time. Know how to do this.,-3.08292231248535,19.0,1
gu-en,"એમના ગ્રંથના સંબંધિત પ્રકરણમાં તો એ સંસ્કૃત પર વારી ગયા છે અને વિશ્વના વિદ્વાનોએ સંસ્કૃતને જે મહત્વ બક્ષ્યું છે એની વાત વિગતે કરી છે: ""છેક ૧૮૭૪ની સાલમાં સર વિલિયમ્સ જોન્સે કહ્યું હતું, ""સંસ્કૃત ભાષા કેટલી પ્રાચીન છે તે ભગવાન જાણે,પણ તેની રચના અદભુત છે.","In the relevant chapter of his work, it is written on Sanskrit, and the scholars of the world have explained the importance of Sanskrit: ""In the year 1874, Sir Williams Jones said,"" God knows how ancient the Sanskrit language is, but it is remarkable.","With respect to the chapter of his book, he was in awe of Sanskrit and told its importance to the scholars of the world: ""In 1874, Sir William Jones said,"" God only knows how old Sanskrit language is, but its formation is wonderful.",1.17231897458898,59.0,1
gu-en,માથા ઉપરથી પથ્થરો પસાર થઇ રહ્યા હતા.,The stones were passing through the top of the head.,The rocks were rushing above our heads.,0.640413813704688,54.0,2
gu-en,"વિદ્યાલયમાં માતા-પિતા સહિત સામાન્ય લોકોની ભીડ જમા થઈ ગઈ, જેમની સાથે ડીએમએ ઓડીએફ અને સ્વચ્છતા પર સીધો સંવાદ કર્યો અને કહ્યું કે સ્વસ્થ જીવન તમામને વહાલું છે.","A crowd of ordinary people, including parents, gathered in the school, with whom the DMA communicated directly on ODF and Sanitation, and said that a healthy life was shipping to you.","In the school, crowds including parents of common people gathered, with whom the DM directly interacted about ODF and cleanliness and said that all must lead a healthy life.",0.32127071717411,51.0,2
gu-en,'મૂંછો હોય તો નથ્થુલાલ જેવી'.,"'If you have a moustache, like a nostrils. '","“Mucho Hoye toh Nathulal Jevi” (If you have a moustache, it should be like that of Nathulal)",1.81060516765012,65.0,1
gu-en,રામ જન્મ ભૂમિ - બાબરી મસ્જિદ માલિકાના હક વિવાદ પર ઉચ્ચતમ ન્યાયાલયના 1994 નિર્ણય પર મોટી પીઠ દ્વારા પુનર્વિચાર કરવાની માંગ કરનારી મુસ્લિમ સમૂહની અરજીઓ પર આજે ગુરૂવારે હાઈકોર્ટ પોતાનો નિર્ણય સંભળાવવાની શક્યતા છે.,The High Court is likely to hear its decision on Thursday today on the applications of a Muslim group that called for a reconsideration by a large back on the Supreme Court's 1994 decision on the rights dispute of Ram Janam Bhumibol - the Babri Masjid.,‘Ram Janm Bhoomi’ (Birthplace of Ram) – The Supreme Court is likely to announce its verdict on Thursday i.e. today about the Muslim group’s request to review on the 1994 High Court verdict on the rights of the Babri Masjid owner with a larger bench.,0.00212762064353749,48.0,1
gu-en,આ દરમિયાન સ્પીડ 100 એમબીપીએસની રહેશે.,"In the meantime, the speed will be 100 Mbps.","During this period, the speed will be 100 Mbps",0.214889684997254,50.0,1
gu-en,પરતું જાપાને હજુ સુધી ૩૦૦ કરોડ કરતા વધુનો હપ્તો હજુ સુધી આપ્યો નથી,But Japan has not yet given more than 300 million copies.,"However, Japan has not yet received back installments worth more than 300 crore.",-1.06168270112504,38.0,1
gu-en,જ્યારે 18 ટકા અને 33 લાખ 40 હજાર લોકો સાથે ભારત ત્રીજા ક્રમે છે.,While India ranks third with 18% and 33 million people.,"Whereas with 18 percent and a population of 3.34, India is ranked third.",0.830633680143047,75.0,1
gu-en,રેલયાત્રીઓ માટે ખુશખબર હવે તમે રેલ્વેના કાઉંટરથી ખરીદેલ કોઈ પણ ટિકીટને ઑનલાઈન કેંસિલ કરાવી શકો છો.,Good news for rail passengers now you can get any tickets you buy from the railway counter online.,Good news for the rail passengers as now you can cancel online any ticket that you have booked at the railway counter.,0.127660017191924,50.0,1
gu-en,ધર્માંતરણ કરીને મુસલમાન બનતાં જ છોકરીનું જીવન નર્કાગાર બહની જાય છે.,"As soon as he is converted into a Muslim, the girl 's life is nurtured.",Life of the girls becomes complete hell after her conversion to Islam.,-1.22204941567423,2.0,1
gu-en,17 વર્ષની બોક્સરે ગયા વર્ષે જૂનિયર વર્લ્ડ ચેમ્પિયનશિપમાં ગોલ્ડ જીત્યો.,"Boxer, 17, won gold at the junior world championships of the year.",17-year old boxer won gold at the Junior World Championship last year,0.858752626661092,76.0,1
gu-en,"જોકે, ભારતીય જનતા પાર્ટી અહીં ચૂંટણી લડી રહી છે.","However, the Bharatiya Janata Party is holding elections here.","However, the Bhartiya Janata Party is contesting the elections there.",0.341221841975089,50.5,2
gu-en,આ પતંજલીના સ્ટોરથી જ ખરીદ્યું હતું.,This was purchased from Patagonia's store.,This was bought from Patanjali Store itself.,1.53891373097474,92.0,1
gu-en,સ્પોર્ટ્સ ડેસ્ક: પૃથ્વી શૅાએ પોતાની ટેસ્ટ મેચ ડેબ્યૂમાં જ સદી ફટકારી દિગ્ગજોને પોતાના મુરીદ બનાવી લીધા છે.,"Sports desk: Earth Shakhtar has made a century in his Test match debut, making the stalwarts his own.","Sports Desk: By scoring a century in his debut Test match, Prithvi Shaw has gained a lot of followers from legends.",-0.0483887725187721,37.0,1
gu-en,પણ સુપ્રીમ કોર્ટમાં આધાર મામલાની સુનાવણીને કારણે આગળ વધારી દેવામાં આવી.,But the base case in the Supreme Court was extended further due to the hearing.,"Nevertheless, the Supreme Court has extended the deadline due to the case being heard.",-0.394709318735538,25.0,1
gu-en,150 ફૂટ રિંગ રોડ પર દેશરાજની ગાડીનો બોલેરો પીકઅપ વાન સાથે અકસ્માત થયો હતો,The country's car on the 150 foot ring road was accidentally hit with a Bolero pickup van,Deshraj’s car was in an accident by hitting a Bolero Pickup van on the 150-feet wide Ring road.,-1.6961425757077,18.5,2
gu-en,ગયા વર્ષે સરકારે ટેક્સપેયર્સ પાસેથી ઈનકમ ટેક્સ રિટર્ન ભરવા માટે આધારને પૈન સાથે જોડવા માટે કહ્યુ હતુ.,"Over the year, the government asked taxpayers to attach the base to the pan to fill in the income-tax returns.","Last year, the government had asked taxpayers to link their Aadhar with PAN to file their Income Tax Returns.",0.347095136712009,76.0,2
gu-en,"આથી ૫,૫૦૦ રૂપિયાના ભાવે ખરીદાયેલી તુવેર હવે ૩,૩૦૦ રૂપિયાના ભાવે બે વર્ષ પછી વેચવામાં આવી રહી છે.","This is why Tuver, bought at 5,500 rubles, is now being sold after two years at 3,300 rubles.","So the Green Toor bought at Rs. 5,500 is now being sold after two years, at a price of Rs 3,300.",-0.065396013973202,56.5,2
gu-en,જો કરદાતા આધાર સાથે પૈન કાર્ડ લિંક નહી કરાવે તો પૈન કાર્ડ રદ્દ થઈ શકે છે.,"If the taxpayer does not provide a PAN card link with the support, the PAN card can be cancelled.","If the taxpayer does not link Aadhar – PAN cards, then their PAN card will become invalid.",0.553855132775133,80.5,2
gu-en,"ઘટના 1963ની છે, જયારે કૈપ્પાડોસિયામાં રહેતા તુર્કીના એક વ્યક્તિએ અન્ડર ગ્રાઉન્ડ શહેરની શોધ કરી નાખી.","The incident dates back to 1963, when a Turkish man living in cappuccino discovered the city of Ander Ground.","The incident is of 1963, when a Turkish man living in Cappadocia discovered this underground city.",-0.279013715190396,51.5,2
gu-en,પરંતુ બીજી તરફ ભારત ઈરાન પાસેથી મોટા પ્રમાણમાં ક્રૂડ ઑઇલ આયાત કરે છે.,"But India, on the other hand, imports a large amount of crude oil from Iran.","Whereas, India on the other hand imports a large amount of crude oil from Iran.",-0.703883153646251,38.5,2
gu-en,આ પેરિસના લૂવર મ્યુઝિયમમાં કરવામાં આવશે.,This will be done at the Louvre Museum in Paris.,This will be done in the Louvre Museum in Paris.,0.725812182347391,87.75,4
gu-en,"અરજીમાં એ પણ પૂછ્યું છે કે,'ભગવાન કૃષ્ણનું ગામ ક્યુ હતું?","The application also asks, 'What was the village of Lord Krishna?","In the petition, he also asked, 'What was the native village of Lord Krishna?”.",0.436879817826195,72.5,2
gu-en,"જો પ્રોપર્ટીમાં ભાવ વધારાની વાત કરીએ તો કોલકત્તામાં ૮.૫ ટકા, હૈદરાબાદમાં ૫ ટકા, મુંબઈમાં ૩.૮ ટકા, દિલ્હીમાં ૩.૩ ટકા, બેંગ્લુરુમાં ૨.૩ ટકા અને ચેન્નાઈમાં ૦.૭ ટકાનો વધારો નોંધાયો છે જ્યારે એકમાત્ર પૂણેમાં મકાનના ભાવ ૧.૪ ટકા ઘટ્યા છે.","If prices in the property are extra, there is an increase of 8.5 per cent in Kolkata, 5 per cent in Hyderabad, 3.8 per cent in Mumbai, 3.3 per cent in Delhi, 2.3 per cent in Bangalore and 0.7 per cent in Chennai, while in Puerto Rico alone, the price of houses has fallen by 1.4 per cent.","If we speak about the increase in the property prices, then 8.5% in Kolkata, 5% in Hyderabad, 3.8% in Mumbai, 3.3% in Delhi, 2.3% in Bangalore and 0.7% in Chennai, while only in Pune, property prices have decreased by 1.4 %.",0.436879817826195,72.5,2
gu-en,"આ ઉપરાંત નિફ્ટી આઈટીમાં 0.70 ટકા નિફ્ટી ફાર્મામાં 1.60 ટકા, નિફ્ટી ઓટોમાં 1.50 ટકાનો ઘટાડો નોંધવામાં આવ્યો છે.","In addition, the Nasdaq Eye reported a decline of 0.70 per cent to 1.60 per cent in farms, a 1.50 per cent decline in Nasdaq autos.","Besides, a fall of 0.70% in Nifty IT, 1.60% in Nifty Pharma, 1.50% in Nifty Auto was reported.",-0.800265217903558,17.0,1
gu-en,જયા બીજી તરફ આ દુર્ગટના બનતા જ સ્થાનીક લોકોમા દોડધામ મચી જવા પામી હતી.,"On the other hand, as soon as the castle was built, the local people had to go to Doodham.",The unfortunate event triggered chaos among local people.,-1.10957362960205,6.0,1
gu-en,ઈંસ્ટૈટ મેસેજિંગ સર્વિસ Whatsapp પોતાના યૂઝર્સ માટે એક મોટુ ફીચર લાવવા જઈ રહ્યા છે.,Instant messaging service WhatsApp is about to bring a motu feature to its users.,"Instant messaging service, WhatsApps is going to introduce a big feature for its users.",0.746276840588912,72.0,1
gu-en,જો તમે barrel roll પછી 2 લખીને સર્ચ કરશો તો સ્ક્રીન બે વાર ફરશે.,"If you search by writing 2 after the Barrel Roll, the screen will move twice.","If you will type ‘barrel roll 2’ and search it, then the screen will rotate twice.",1.37895313724492,94.5,2
gu-en,"""ઠગ્સ ઓફ હિંદોસ્તાન""નું ધમાકેદાર ટ્રેલર રિલીઝ, દમદાર એક્શન કરતા નજર આવ્યા અમિતાબ બચ્ચન","The bang trailer release of ""Thoughts of Hindmarsh,"" Damned Action, appeared to be Amitabh Bachchan.","Remarkable trailer of ""Thugs of Hindostan"" has been released, Amitabh Bachchan seen doing great action scenes.",-0.406599966650929,31.0,1
gu-en,"મેંગની પત્નીએ જણાવ્યું કે, પતિ સાથે તેની છેલ્લી મુલાકાત સપ્ટેમ્બરના અંતિમ સપ્તાહમાં થઇ હતી.",Ming's wife said her last meeting with her husband was in the final week of September.,Meng's wife had stated that the last time she met her husband was in the last week of September.,1.30865577094981,92.0,1
gu-en,પસંદગી પ્રક્રિયા - અરજદારની પસંદગી લેખિત પરીક્ષા અને ઈંટરવ્યુમાં તેમના પ્રદર્શનના આધાર પર કરવામાં આવશે.,Selection process - The applicant will be selected on the basis of his performance in the written examination and interview.,Selection Process - The applicant's selection will be made on the basis of written examination and their performance in the interview.,-0.368151027697203,40.0,1
gu-en,યાત્રીઓને આઈઆરસીટીસીની વેબસાઈટ પર લૉગિન કરવું પડશે.,Passengers will have to log in to the IRCTC's website.,Passengers will have to login to the IRCTC website.,0.314861351114072,53.0,1
gu-en,પાકિસ્તાનમાં ઈસ્લામાબાદના ફ્રૂટ બજારમાં થયેલા વિસ્ફોટમાં 20થી વધુ લોકો માર્યા ગયા હતા અને લગભગ 70 લોકો ઘાયલ થયાં છે.,"In Pakistan, more than 20 people were killed and about 70 have been injured in the blast at Israel's Fruit Market.","More than 20 people were killed and about 70 people injured in the bomb blasts in a fruit market in Islamabad, Pakistan.",-0.683387510225483,34.0,2
gu-en,"એ સિક્કાઓ ""મહમૂદ સુરત્રાણ"" પર સંસ્કૃતમાં કુર્રાનની આયાતો અંકિત કરેલી હોવાનું અને સંસ્કૃતના વ્યાકરણના રચયિતા પાણિનિ અફઘાનિસ્તાનના શાલાપુરનો નિવાસી હોવાનું પણ પાંડેએ નોંધ્યું છે.","Pandey also noted that the coins were inscribed on ""Mahmud Surat"" in Sanskrit, and that Panini, the author of the culture, was a resident of Shalapura in Afghanistan.","The coins ""Mahmood Surtraan"" were marked as Quran’s imports in Sanskrit and Pandey noted the creator of Sanskrit grammar, Panini, being a resident of Shalapur in Afghanistan.",1.10295255743477,68.0,1
gu-en,જો કે બચાવવામાં આવેલા લોકોની સંખ્યાની પુષ્ટિ હજુ સુધી થઇ નથી.,"However, the number of people rescued has not yet been confirmed.","However, total number of people rescued has not been confirmed yet.",-0.63084809647077,35.0,1
gu-en,એટલે સુધી કે એક બાજુ તેઓ સંચાલકની જેમ વાત કરતા તો બીજી બાજુ બાળકો સાથે વાત કરવા દરમિયાન તેઓ બાળકોના મિત્રની જેમ જોવા મળ્યા.,"That is, if on one side they talked like administrators, on the other, they looked like children's friends while talking to the children.","So much so, that on one hand he was seen talking like a manager, while on the other hand, he was seen talking to children as if he was their friends.",-1.47147871654619,19.0,1
gu-en,"અહીં તેઓનું પ્રમાણ અનુક્રમે 19 ટકા, 12 ટકા અને 10 ટકા છે.","Here, the proportion is 19%, 12% and 10% respectively.","Here they are at 19%, 12% and 10% respectively.",-0.157993372678349,44.0,1
gu-en,અહી એક ખરીદો અને એક મફત મેળવો જેવા ઓફર પણ હોય છે.,There are also offers such as Buy one and Get one free.,There are also offers like ‘Buy one get one free’.,-0.368151027697203,40.0,1
gu-en,દેવું વધી જતાં સુરતના બિલ્ડર નાગજી ધામેલિયાનો ગળાફાંસો ખાઈને આપઘાત,Surf builder Nagji Dhammeliano's gaffe as debt rises,Increasing debt has caused Surat builder Nagaji Dhammelia to commit suicide by hanging himself.,-0.998623992753764,28.0,1
gu-en,જે રસ્તેથી પરવેઝ મુશર્રફનો કાફલો પસાર થયો હતો તે રસ્તે એક કલાક બાદ બોમ વિસ્ફોટ થયો.,The bomb exploded an hour later on the way that Pervez Musharraf's coffin passed.,"The road that Pervez Musharraf convoy had passed through, the bomb had blasted on that road an hour later.",-1.23505135464998,23.5,2
gu-en,"જો કે, પોલીસે સ્વબચાવ માટે ગોળી ચલાવી હોવોનું જણાવ્યું હતું.","However, police said the gunman was shot for self-defence.","However, the police reported to have shot him in self-defense.",-0.420690441451916,39.0,1
gu-en,"Samsung galaxy J6 ડુઅલ સિમ સપોર્ટ છે, જે એન્ડ્રોઇડ 8.0 ઓરિયો સેમસંગ એક્સપિરિયન્સ પર ચાલે છે.","The Samsung Galaxy J6 is dual-SIM support, running on Android 8.0 Oreo Samsung Xperia.","The Samsung Galaxy J6 has a Dual SIM support, which runs on Android 8.0 Oreo Samsung Experience.",-0.315611613942489,41.0,1
gu-en,અયોધ્યા મામલે એક મૂળવાદી એમ સિદ્દીકે એમ ઈસ્લાઈલ ફારૂકીના મામલે 1994ના નિર્ણયમાં આ ખાસ નિષ્કર્ષ પર વાંધો ઉઠાવ્યો હતો.,"Ms Siddiqui, a radical in the Ayodhya case, took this particular conclusion in the 1994 decision of Ms Israel Farooq.","In the Ayodhya case, M Siddiqui, an activist had objected to the conclusion in the decision of 1994 in the case of M Ismail Farooqui.",-0.735926923980197,33.0,1
gu-en,આ દરમિયાન એક ખેડૂત રણધીર સિંહે બાળકને બહાર કાઢવાનો પ્રયત્ન કર્યો હતો.,"Meanwhile, a farmer, Randhir Singh, tried to expel the child.","Meanwhile, a farmer named Randhir Singh tried to rescue the child.",1.15549197118949,69.0,1
gu-en,Bulgarian TV channel સાથે વાતચીત કરતા તેઓ જણાવે છે કે આ મૂંછોને સરખી કરવાનું કામ સહેલું નથી.,"In a conversation with the Bulgarian TV channel, he points out that it's not easy to equate this moustache.","Discussing with a Bulgarian TV channel, he states that it is not easy to maintain this moustache.",-0.893545165244337,30.0,1
gu-en,ભારત-વેસ્ટ ઇન્ડીઝની મેચ દરમિયાન રાજકોટમાં સુરક્ષા વ્યવસ્થામાં ભારે ચુક જોવા મળી હતી.,"During the India-West Indies match, Rajkot saw a massive uptick in the security system.","During the India-West Indies match in Rajkot, blunder was observed in the security system.",-0.315611613942489,41.0,1
gu-en,ઉપર ડ્રાયફ્રુટ્સની થોડી કતરણ ભભરાવી એલ્યુમિનિયમ ફોઇલથી કવર કરી દો.,Cover the top with a few cuts of drizzled aluminum foil.,Sprinkle dry fruit pieces over the top and cover it with aluminum foil.,0.262907404060485,66.0,1
gu-en,આ સ્કૂલમાં ડીએમ 2 કલાક સુધી રહ્યા.,DM stayed at the school for 2 hours.,The DM spent 2 hours in this school.,1.0581360322911,99.0,1
gu-en,પોલીસે જણાવી બચવાની રીત,Method to escape police,Police provided information as to how to be safe.,-1.25525634074342,3.0,1
gu-en,"બ્રેન્સનના જણાવ્યા અનુસાર, મારો ભત્રીજો નોઆ અમારાંથી પાંચ મિનિટ આગળ ચાલી રહ્યો હતો.","According to Branson, my third, Noa, was running five minutes ahead of Amano.","According to Branson, “Noah, my nephew was five minutes ahead of us.”",-0.339538526417254,41.0,1
gu-en,"જાનુડીમાંથી બે દીપડા પાંજરે, હજુ 1ની શોધખોળ","Two lamps from Januzaj, still searching for 1st","Two leopards caged in Jhandi, one more missing.",-1.30345201518164,1.0,1
gu-en,જ્યારે ઇસ્ટ ઈન્ડિયા કંપની વેપાર કરવા આવી હતી પરંતુ હુકૂમત કરવા લાગી.,"When the East India Company came to trade, but began to rule.",When the East India Company came in as a trader but started to rule.,1.50741106075173,100.0,1
gu-en,ફિલ્મમાં ફાતિમા સન શેખ પણ નજર આવી રહી છે.,Fatima Sun Sheikh is also being seen in the film.,Fatima Sana Shaikh is also seen in the film.,1.50741106075173,100.0,2
gu-en,લોટ રોટલીના લોટ જેવો સોફ્ટ બાંધવો.,Make the flour as soft as the flour.,Soften like dough like that of roti.,0.549479936531741,64.0,1
gu-en,પછી તેને શેયરઈટ એપનો ઉપયોગ કર્યું.,Then he used it as a sharecropper.,He then used the Share-it app.,-1.15350872874823,0.0,1
gu-en,ડ્રાયફ્રુટ્સ વગર પણ કુલ્ફી આટલી જ ટેસ્ટી લાગશે.,"Even without the dribble, the axe will look just as testy.","Even without dry fruits, the Kulfi will taste great.",-1.15350872874823,0.0,1
gu-en,બાળકને ઉપર લાવવામાં 45 મિનિટ જેટલો સમય લાગ્યો.,It took about 45 minutes to bring the child up.,It took 45 minutes to pull the kid up.,1.13488229022173,86.0,1
gu-en,બ્રેન્સન અને તેના દીકરાએ એક ચટ્ટાનની પાછળ છૂપાઇને પોતાનો જીવ બચાવ્યો.,Branson and his daughter saved their lives by hiding behind a rock.,Branson and his son hid themselves behind a cliff and saved their lives.,-0.142359208738248,38.0,1
gu-en,કેન્દ્ર સરકારના ડ્રીમ પ્રોજેકટ બુલેટ ટ્રેન માટે ગુજરાતના ખેડૂતો પાસેથી જમીન સંપાદન કરવા સામે હાઇકોર્ટમા અરજી કરાઇ છે.,A High Court application has been made against land editing from farmers of Gujarat for the Central Government's Dream Project Bullet Train.,The Central Government has filed a petition for acquiring the land from the Gujarat farmers for the dream project of the Bullet Train in the High Court.,-0.402628831735788,25.0,1
gu-en,આવામાં તહેવારો સમયે તમને ચોકલેટના પેકેટ પણ એમઆરપીથી ઓછી કિમંતમાં મળી જશે.,"At these festivals, you will also find a packet of precision in less than MRP.","During festivals, you will get chocolate packets at a price less than the MRP.",-0.948324950175572,2.0,1
gu-en,"તેમણે કહ્યું કે, હિન્દૂ ધર્મ સાથે સંબંધિત તમામ ગ્રંથો, પુસ્તકો વગેરેમાં આ પ્રકારના વર્ણન કરવામાં આવેલા છે ભગવાન કૃષ્ણનો જન્મ દ્વાપર યુગમાં તત્કાલિન શૌરસેન (જેને વર્તમાનમાં મથુરાના નામથી ઓળખવામાં આવે છે) જનપદમાં થયો હતો.",He said that all the texts and books related to Hinduism were described in the following manner: Lord Krishna was born in the Dwapar era in the age of Tatkal Shurasena (currently known as Mathura).,"He has said that in all the texts, books etc. related to Hindu religion, it has been described that Lord Krishna was born in ‘Dwapara Yug’ in Shursen province (now known as Mathura).",1.3293631963557,98.0,1
gu-en,પાકિસ્તાનના પૂર્વ રાષ્ટ્રપતિ પરવેઝ મુશર્રફની આજે હત્યા કરવાની કોશિષ કરવામાં આવી.,"Pervez Musharraf, Pakistan's former president, was today convicted of murder.",An attempt to assassinate Pakistan’s former President Pervez Musharraf was made today.,-0.972050868368606,1.0,1
gu-en,"ત્યારબાદ દૂધને કુલ્ફીના મોલ્ડ, કાચના નાના ગ્લાસ કે કુલડીમાં ભરો.","Then fill the milk in the molds of the axe, small glass of glass, or family.","Next, pour the milk in Kulfi moulds, small glasses, or in small clay moulds.",1.37681503274177,100.0,1
gu-en,ચૌહાણ સહિત 3 વ્યક્તિને ઈજા થતાં ખાનગી હોસ્પિટલ ખસેડવામાં આવ્યા છે.,"3 people, including Chauhan, have been transferred to a private hospital due to injury.","Three people, including Chauhan are injured and have been taken to a private hospital",1.16328176900446,91.0,1
gu-en,પીએમ મોદી એક દિવસના ગુજરાત પ્રવાસમાં ત્રણ અલગ અલગ સ્થળે કાર્યક્રમમાં ઉપસ્થિતિ રહેશે.,PM Modi will attend the event at three different locations in a day's Gujarat tour.,"PM Modi will be on a one-day tour of Gujarat, will be present at three different places.",1.09210401442536,88.0,1
